Date,Media Sources,Neutral,Positive,Text,Tweet Polarity,Tweets Order
11/08/2018,Fox News,1.0,0.0,tesla names robyn denholm chairman replace elon musk via fobusiness https tco skjbudod,0.0,69
11/08/2018,Fox News,0.783,0.126,marcthiessen president today made clear wants cut deals democrats quite frankl https tco 3ea2dn4vqh,0.2006,68
11/08/2018,Fox News,0.782,0.0,tuckercarlson everyone else obsessed dossiers fisa warrants sessions worried mission https tco lsvnoqzmsq,-0.4404,67
11/08/2018,Fox News,0.44,0.216,wifes dying wish clean bloody crime scene suspect claims reports https tco 7wd39jdeb,-0.4939,66
11/08/2018,Fox News,1.0,0.0,developing massive police response reports shooting california nightclub https tco awrowfspj6,0.0,65
11/08/2018,Fox News,0.842,0.158,senatemajldr mitch mcconnell said wednesday democrats republicans address health care https tco mktkmz7f,0.4939,64
11/08/2018,Fox News,0.845,0.155,joseph digenova could replace ag sessions chrischristie would full confidence potus https tco lt485btkg,0.5106,63
11/08/2018,Fox News,0.69,0.186,dem gavinnewsoms wild victory party la features controversial rapper common https tco v9sspouh7,0.2263,62
11/08/2018,Fox News,0.704,0.296,jasoninthehouse attorney general jeffsessions patriot good republican applaud hi https tco mria8l8dom,0.7096,61
11/08/2018,Fox News,0.793,0.207,devotees lit earthen lamps ayodhya india padiwali celebrations also known festival lights https tco uwgznrkvqd,0.5719,60
11/08/2018,Fox News,0.721,0.0,tgowdysc jeff sessions resigning going happenhes proverbial dead man walking severa https tco ojkl4kmftz,-0.7351,59
11/08/2018,Fox News,0.714,0.0,mob chants threats outside tuckercarlsons dc home https tco ije8m5gjwi,-0.4215,58
11/08/2018,Fox News,0.717,0.283,tuckercarlson supporting marriage children best maybe way republicans us https tco fqpwc8tay,0.7964,57
11/08/2018,Fox News,0.707,0.293,kennedynation dems 2020 better without nancy https tco 54vtciffg4,0.4404,56
11/08/2018,Fox News,0.693,0.0,battlegroundstate dems opposed kavanaugh defeated https tco guqmsvjd74,-0.4767,55
11/08/2018,Fox News,0.939,0.061,jim_jordan run house gop leader match potuss intensity thats want https tco 2vow1ykcsi,0.0772,54
11/08/2018,Fox News,1.0,0.0,senatemajldr dem votes kavanaugh godsend gop midterms https tco ietr8sp4eq,0.0,53
11/08/2018,Fox News,1.0,0.0,marcthiessen theres lots things democrats could take stand find inherently unacceptable https tco c7ufdzfd60,0.0,52
11/08/2018,Fox News,0.829,0.0,darrellissa mueller probe two years long time look crime cant prove https tco pl9kpsy,-0.5423,51
11/08/2018,Fox News,1.0,0.0,second teen dies gunshot wound oklahoma moms rampage authorities say https tco vuqsa3mq3,0.0,50
11/08/2018,Fox News,0.783,0.126,marcthiessen president today made clear wants cut deals democrats quite frank https tco mgvdjqvfut,0.2006,49
11/08/2018,Fox News,0.833,0.0,florida highway patrol cruiser hits 142 mph pursuit catches fire https tco gqwki45aam,-0.34,48
11/08/2018,Fox News,1.0,0.0,democratic strategist lesliemarshall need wall wall cant afford comp https tco tzrwvjqevv,0.0,47
11/08/2018,Fox News,0.783,0.0,se offender gets 22 years missing boy 14 found room halfway house authorities say https tco sdd0vqzob4,-0.5719,46
11/08/2018,Fox News,0.72,0.192,potus touts senate gains lelandvittebreaks results fonewsnight https tco vmzif8sghh,0.3182,45
11/08/2018,Fox News,1.0,0.0,former kavanaugh colleague among group considered replace sessions ag reports https tco haldz2mg,0.0,44
11/08/2018,Fox News,1.0,0.0,close call meticulous vote count transpiring arizona senate race aacuna1 reports fonewsnight https tco dv6e4oge,0.0,43
11/08/2018,Fox News,0.603,0.298,former seal mocked snl wins house seat calls vets congress https tco t0pahopphh https tco qhs5bvoe2u,0.6841,42
11/08/2018,Fox News,1.0,0.0,south carolina voter told remove trump shiorder vote repohttps tco wy2edspdf,0.0,41
11/08/2018,Fox News,1.0,0.0,potus hopefully work together net year continue delivering american people https tco fdlczqzn4g,0.0,40
11/08/2018,Fox News,1.0,0.0,former us attorney harry litman whitaker amp mueller probe think people think unlikely would https tco 6w1ehbz7zz,0.0,39
11/08/2018,Fox News,0.896,0.104,pete davidsons snl castmate kenan thompson talks dan crenshaw joke figuring way right w https tco mlijf907fk,0.296,38
11/08/2018,Fox News,0.704,0.296,jasoninthehouse attorney general jeffsessions patriot good republican applaud hi https tco lqmoqmhcjz,0.7096,37
11/08/2018,Fox News,1.0,0.0,tom dupree acting attorney general matthew whitaker calls recuse russia think meritles https tco 74tweqngjg,0.0,36
11/08/2018,Fox News,0.873,0.0,cabinet shakeup epected jeffsessions pushed edhenry reports fonewsnight https tco 6utwycpzrv https tco my7kh6s4t7,-0.1531,35
11/08/2018,Fox News,0.845,0.0,new reactions sessions resignation catherine herridge story fonewsnight https tco 6utwychbgv https tco faiatymsgc,-0.296,34
11/08/2018,Fox News,0.775,0.0,mlb star bharper3407 rejects 300m offer nationals reports via fobusiness https tco bgfoyi7fnh,-0.4939,33
11/08/2018,Fox News,0.735,0.0,doug schoen trump shouldnt fired jeff sessions heres https tco 0ittpzyqy,-0.5574,32
11/08/2018,Fox News,0.845,0.155,joseph digenova could replace ag sessions chrischristie would full confidence potus https tco 3eoyiurd3,0.5106,31
11/08/2018,Fox News,1.0,0.0,brady bunch cast take patv homes renovation repohttps tco rebtv4qkql,0.0,30
11/08/2018,Fox News,0.804,0.0,tuckercarlson dems election message trump substance https tco cscvhqkfa,-0.296,29
11/08/2018,Fox News,0.878,0.0,11yearold north carolina charged putting needles halloween candy police say https tco dm3f07wpit,-0.2023,28
11/08/2018,Fox News,0.798,0.202,rhino rescue scientists may hold key saving northern white rhinoceros etinction https tco vuifttcbtk,0.5106,27
11/08/2018,Fox News,1.0,0.0,fobusiness rick scott socialism happen nation going happen watch https tco clnounngno,0.0,26
11/08/2018,Fox News,1.0,0.0,democrat colin allred unseated rep pete sessions wont say hell back pelosi https tco mno8bkgia,0.0,25
11/08/2018,Fox News,1.0,0.0,surveillance video shows michigan woman reportedly reversing car store https tco tjr2cusz8a,0.0,24
11/08/2018,Fox News,0.842,0.158,senatemajldr mitch mcconnell said wednesday democrats republicans address health care https tco f54behvoa,0.4939,23
11/08/2018,Fox News,0.638,0.17,woman finds diamond proposal ring shames https tco uolhuhebd,-0.0772,22
11/08/2018,Fox News,0.743,0.0,mcdonalds customers 5m lawsuit unwanted quarter pounder cheese dismissed judge https tco ybevl4cafk,-0.4215,21
11/08/2018,Fox News,1.0,0.0,trump neuters obamacare birth control coverage mandate limits plans covering abortion https tco z1udaql,0.0,20
11/08/2018,Fox News,0.856,0.144,new york police department gathered 20 saluting officers held aviation flyover honor emergen https tco auns1mblzm,0.4939,19
11/08/2018,Fox News,0.894,0.106,fobusiness kellyannepolls many people want work potus administration https tco to6mczfka7,0.0772,18
11/08/2018,Fox News,0.776,0.224,trooper took beautiful photo double rainbow new york state police squad car tuesday https tco j9v1h3ja5p,0.6833,17
11/08/2018,Fox News,1.0,0.0,jeff sessions departure leads questions russia probes future https tco 5iwsdcmryo,0.0,16
11/08/2018,Fox News,0.782,0.0,tuckercarlson everyone else obsessed dossiers fisa warrants sessions worried mission https tco 9kv1dtfgkv,-0.4404,15
11/08/2018,Fox News,1.0,0.0,south carolina voter told remove trump shiorder vote repohttps tco hokjgwyv,0.0,14
11/08/2018,Fox News,0.909,0.091,virginia drugdealing mom gets 10day jail sentence providing marijuana three children https tco piu3cthv,0.0772,13
11/08/2018,Fox News,0.717,0.283,tuckercarlson supporting marriage children best maybe way republicans us https tco wreln434wb,0.7964,12
11/08/2018,Fox News,0.837,0.163,fo news channel tops broadcast cable news networks total viewers midterm election coverage https tco h418qsswpi,0.5106,11
11/08/2018,Fox News,0.809,0.191,sacha baron cohen revives borat character talk politics midterm election https tco taa4z5rcj1,0.3818,10
11/08/2018,Fox News,0.686,0.0,violinist claims southwest airlines forced leave flight refused check 80 000 instrument https tco s5tsoh3uu,-0.6597,9
11/08/2018,Fox News,0.915,0.0,take word jim jordan warns congressional investigations nadler waters schiff https tco zsupobdbg,-0.1027,8
11/08/2018,Fox News,1.0,0.0,former governor john sununu really made big difference house races around country last night https tco hyftii57mo,0.0,7
11/08/2018,Fox News,0.826,0.0,georgia posts private information 300 000 absentee voters via keiperjourno https tco 5h4etzthyc,-0.2732,6
11/08/2018,Fox News,0.795,0.0,cnns jim acosta press pass suspended white house sarah sanders announces https tco 5iiwrurci,-0.4767,5
11/08/2018,Fox News,0.807,0.0,breaking cnns jim acosta press pass suspended white house sarah sanders announces https tco ebitlnvfuj,-0.4767,4
11/08/2018,Fox News,1.0,0.0,govchrissununu dont think last night referendum president think last night really refe https tco lsznjepqk,0.0,3
11/08/2018,Fox News,0.825,0.098,dershowitz sessions departure gop senators allow trump demand loyalty new ag https tco lrq24ih7lc,0.1027,2
11/08/2018,Fox News,1.0,0.0,mikeemanuelfo democrats gear 2020 presidential race #specialrepotonight https tco 2rynfdshio,0.0,1
11/08/2018,Fox News,0.939,0.061,jim_jordan run house gop leader match potuss intensity thats want https tco pdtb3oqcw6,0.0772,0
11/08/2018,Fox News,0.891,0.0,jim_jordan jeff sessions resignation think appropriate action taken today potus https tco olg8piw6dr,-0.296,-1
11/08/2018,Fox News,0.859,0.0,attorney general jeff sessions resigns wake midterm elections edhenry reports #thestory https tco 2fttaq0ldf,-0.3182,-2
11/08/2018,Fox News,0.683,0.317,maraliasson #midterms2018 overall think democrats great night win house back https tco gbot3jc7tj,0.836,-3
11/07/2018,Fox News,0.794,0.0,marcthiessen sessions resigning potus request president learning mistakes https tco glqosvwa71,-0.5267,-4
11/07/2018,Fox News,1.0,0.0,staff sgt kyle snodgrass meets son griffin first time macdill air force base florida tuesday https tco sjf7hg05h,0.0,-5
11/07/2018,Fox News,0.878,0.0,california man charged attempted kidnapping hopping bus full schoolchildren https tco ig6hozft3s,-0.2023,-6
11/07/2018,Fox News,1.0,0.0,jeff sessions departure leads questions russia probes future https tco qducuo5fl,0.0,-7
11/07/2018,Fox News,1.0,0.0,tgowdysc muller probe dont think anything going happen rod rosenstein mueller https tco lknz4bgsje,0.0,-8
11/07/2018,Fox News,0.721,0.0,tgowdysc jeff sessions resigning going happenhes proverbial dead man walking severa https tco 99nfr9bj8i,-0.7351,-9
11/07/2018,Fox News,0.578,0.168,suspect trump walk fame vandalism pleaded contest officials say https tco utqbfj28ev,-0.128,-10
11/07/2018,Fox News,0.663,0.205,justice department needs stability starr says hes concerned following sessions resignation https tco ks0ymujs0l,0.296,-11
11/07/2018,Fox News,1.0,0.0,postelection day press conference wednesday house minority leader nancypelosi said house democrats w https tco fw7obtogmr,0.0,-12
11/07/2018,Fox News,0.748,0.159,former attorney general jeff sessions departs justice department hours resigned president trumps r https tco 6rhskwl84,0.34,-13
11/07/2018,Fox News,1.0,0.0,maine waters continuing trump finance probe deal https tco f0d27wzm2k,0.0,-14
11/07/2018,Fox News,0.88,0.0,american flag mural pizza shop vandalized protested small town https tco cacnfltguf,-0.128,-15
11/07/2018,Fox News,1.0,0.0,fobusiness florida sports gambling measure passes despite nfls dolphins plea voters https tco gvrop7efoj,0.0,-16
11/07/2018,Fox News,1.0,0.0,democratic presidential hopefuls already jockeying 2020 https tco naw7yseunb,0.0,-17
11/07/2018,Fox News,0.667,0.333,mark penn trump needs unifier succeed move successful reelection https tco tqjl4qfob8,0.7906,-18
11/07/2018,Fox News,0.837,0.0,darrellissa mueller probe two years long time look crime cant prove teamcavuto https tco b9seawiby0,-0.5423,-19
11/07/2018,Fox News,0.585,0.0,funerals scheduled 3 wisconsin girl scouts mother killed hitandrun https tco d1khaaptu8,-0.7964,-20
11/07/2018,Fox News,1.0,0.0,mcconnell dem votes kavanaugh godsend gop midterms https tco hei7clsogm,0.0,-21
11/07/2018,Fox News,1.0,0.0,shepnewsteam live fo news update facebook watch https tco hnrb8zeph https tco lgypg0szaz,0.0,-22
11/07/2018,Fox News,1.0,0.0,fonewsresearch trumps biggest beefs w jeff sessionsrussia probe recusal investigating ds probing clinton ties ru,0.0,-23
11/07/2018,Fox News,0.673,0.0,fonewsresearch trumps recent attacks sessions8 11 scared stiff mia8 23 never took control doj8 25 doesnt understand w,-0.8286,-24
11/07/2018,Fox News,1.0,0.0,president realdonaldtrump tweeted earlier today matthew whitaker serving chief staff https tco 7ranms7myy,0.0,-25
11/07/2018,Fox News,0.766,0.124,protect rule law repadamschiff tweets statement jeff sessions resigns attorney gener https tco ajc6owflzq,0.0772,-26
11/07/2018,Fox News,1.0,0.0,deputy ag rosenstein heading whitehouse previously scheduled 4 pm meeting https tco sfa26v0ock https tco tryj2l876e,0.0,-27
11/07/2018,Fox News,0.82,0.0,senator markwarner jeff sessions resignation attorney general https tco sfa26v0ock https tco rhsfpaojr,-0.296,-28
11/07/2018,Fox News,1.0,0.0,catherine herridge reports acting attorney general matthew whitaker shepnewsteam https tco sfa26v0ock https tco h9ktj0p2hs,0.0,-29
11/07/2018,Fox News,1.0,0.0,senschumer calls acting ag whitaker recuse mueller investigation https tco sfa26v0ock https tco tvhvnhzet,0.0,-30
11/07/2018,Fox News,1.0,0.0,scott walker concedes democrat tony evers wisconsin gubernatorial race https tco cnyiubmq9q,0.0,-31
11/07/2018,Fox News,1.0,0.0,acting ag whitaker sworn https tco sfa26v0ock https tco lrztd6d6n2,0.0,-32
11/07/2018,Fox News,0.804,0.0,senatemajldr releases statement following ag jeff sessions resignation https tco sfa26v0ock https tco e8bpukvmhn,-0.296,-33
11/07/2018,Fox News,0.855,0.0,timeline events leading jeff sessions resignation attorney general shepnewsteam https tco ct61blqafm,-0.296,-34
11/07/2018,Fox News,0.891,0.0,know potus morning asked resignation jeff sessions johnrobertsfo reports li https tco vndgmby6zb,-0.296,-35
11/07/2018,Fox News,0.761,0.0,read attorney general jeff sessions resignation letter https tco trpklqjp2r,-0.296,-36
11/07/2018,Fox News,1.0,0.0,former #trump administration officials list notable departures https tco af7oe87ifa,0.0,-37
11/07/2018,Fox News,0.76,0.24,chrisstirewalt sessions fearless relentless many ways prosecutor presidents agenda https tco yomuyofwqs,0.4767,-38
11/07/2018,Fox News,1.0,0.0,request submitting resignationwatch catherine herridge reads attorney general jeff sessions https tco uwvnalamwy,0.0,-39
11/07/2018,Fox News,0.874,0.0,breaking news attorney general jeff sessions resigns chief staff matthew g whitaker becomes acting ag https tco sfa26v0ock,-0.3182,-40
11/07/2018,Fox News,0.874,0.0,breaking news attorney general jeff sessions resigns chief staff matthew g whitaker becomes acting ag https tco qs2wgqf2we,-0.3182,-41
11/07/2018,Fox News,0.631,0.177,opinion yes democrats house behind pelosis soaring rhetoric harsh political reality https tco zpofoyqs5,-0.3319,-42
11/07/2018,Fox News,1.0,0.0,senschumer holds press conference discuss results 2018 midterm elections https tco bmol8ocn8h,0.0,-43
11/07/2018,Fox News,1.0,0.0,least 77 military veterans elected congress #midterms2018 https tco ungswzmg,0.0,-44
11/07/2018,Fox News,0.429,0.0,nypd salutes k9 loses battle cancer https tco ug0w9vaj0h,-0.8519,-45
11/07/2018,Fox News,1.0,0.0,senatemajldr think voting kavanaugh mistake dailybriefing https tco zgqp1nfa,0.0,-46
11/07/2018,Fox News,1.0,0.0,senatemajldr democrats paresponsibility governing lets get together figure h https tco p4ebs4kmoz,0.0,-47
11/07/2018,Fox News,0.757,0.243,senatemajldr work together need improve health care system american w https tco byy0wdf5fd,0.7269,-48
11/07/2018,Fox News,0.933,0.067,marshablackburn individuals want see washington dc work way going lead us government https tco dvfrlsslop,0.0772,-49
11/07/2018,Fox News,1.0,0.0,nancypelosi work together potus https tco ldbmgcca5,0.0,-50
11/07/2018,Fox News,1.0,0.0,nancypelosi believe responsibility seek common ground cannot mu https tco bnhcwog3qa,0.0,-51
11/07/2018,Fox News,0.734,0.266,nancypelosi yesterdays election vote protect americas health care vote restore https tco uepnjqt2c,0.7003,-52
11/07/2018,Fox News,0.64,0.36,ivankatrump shared message #midterms2018 tweeting real winner america https tco efqarzg5f,0.7351,-53
11/07/2018,Fox News,1.0,0.0,nancypelosi women led way victory least 30 new women coming congress #midterms2018 https tco gpz1gqz6fy,0.0,-54
11/07/2018,Fox News,0.696,0.304,nancypelosi biggest winner yesterday health care american people seniors hardwork https tco f8p1fumbk,0.7906,-55
11/07/2018,Fox News,1.0,0.0,today danaperino talks senatemajldr #midterms2018 president realdonaldtrumps postelection day pr https tco vln1wjknv2,0.0,-56
11/07/2018,Fox News,1.0,0.0,house democratic leader nancypelosi holds news conference midterms https tco jutussbj8j,0.0,-57
11/07/2018,Fox News,0.824,0.0,jon tester projected defeat matt rosendale montana senate race https tco cmbrsngfzc https tco 6uajbcqoqd,-0.4588,-58
11/07/2018,Fox News,0.632,0.368,potus would like see bipartisanship id like see unity think good chance seeing https tco lqvr5vdour,0.8581,-59
11/07/2018,Fox News,0.795,0.205,potus time members parties join together put partisanship aside keep america https tco vjmuf7moj,0.5994,-60
11/07/2018,Fox News,1.0,0.0,potus hopefully work together net year continue delivering american people https tco vthrynrt3,0.0,-61
11/07/2018,Fox News,0.87,0.13,potus epanding senate majority voters also clearly rebuked senate democrats han https tco lafzmjgozq,0.4019,-62
11/07/2018,Fox News,0.667,0.333,potus saw candidates supported achieve tremendous success last night https tco yewzgue71z https tco jrd1t3jift,0.7184,-63
11/07/2018,Fox News,1.0,0.0,potus holds news conference following #midterms2018 https tco mmfugw28do,0.0,-64
11/07/2018,Fox News,1.0,0.0,statement #midterms2018 former president barackobama congratulated everybody showed participa https tco eltghkiqpo,0.0,-65
11/07/2018,Fox News,0.571,0.186,wjmcgurn clear loser last night chuck schumer https tco m6d4uw3rab,-0.2023,-66
11/07/2018,Fox News,0.887,0.113,bryan steil im optimistic keep delivering results washington leadership president tr https tco u5n7j9foj,0.3182,-67
11/07/2018,Fox News,1.0,0.0,live blog realdonaldtrump holds postelection day press conference https tco yewzgue71z,0.0,-68
11/07/2018,Fox News,1.0,0.0,byronyork talk blue wave talk american people rising one repudiate https tco 8aogpcpij,0.0,-69
11/07/2018,Fox News,0.803,0.0,abrams walker among key candidates midterm races refusing concede https tco llwftz6ek4,-0.4019,-70
11/07/2018,Fox News,0.854,0.0,man shamed proposing new york city marathon girlfriend runs couldnt propose finish https tco dzjeuucpg,-0.5574,-71
11/07/2018,Fox News,0.648,0.352,several former nfl players win midterm races https tco fcm7l2gvml,0.5859,-72
11/07/2018,Fox News,1.0,0.0,seanspicer reacts #midterms2018 americanewsroom https tco l3nsz1wwjd,0.0,-73
11/07/2018,Fox News,0.81,0.0,senatemajldr serious problems obamacare think going obviously try https tco iidbmqzjql,-0.4588,-74
11/07/2018,Fox News,1.0,0.0,harleydavidsons electric livewire debuts italy https tco 7supfs5qg,0.0,-75
11/07/2018,Fox News,0.677,0.0,pompeos meeting north korean official delayed amid denuclearization deadlock https tco iebdczrsdc,-0.5106,-76
11/07/2018,Fox News,0.703,0.297,senatemajldr certainly going try help president achieve hed like regard https tco ypzhlr3kw2,0.765,-77
11/07/2018,Fox News,1.0,0.0,senatemajldr speaking nancypelosi discussed ways might able find way forward https tco 1r009ga1r,0.0,-78
11/07/2018,Fox News,0.603,0.298,former seal mocked snl wins house seat calls vets congress https tco t0paho7oq9 https tco tnybsy8yev,0.6841,-79
11/07/2018,Fox News,0.756,0.244,senatemajldr indeed good morning senate republicans https tco narydkhqqw,0.4404,-80
11/07/2018,Fox News,1.0,0.0,senatemajldr holds news conference following #midterms2018 https tco fdej3nq0ld,0.0,-81
11/07/2018,Fox News,1.0,0.0,lawyers migrant caravan members give stark advice going difficult https tco 28lbfyau2,0.0,-82
11/07/2018,Fox News,1.0,0.0,soon senatemajldr hold postelection news conference https tco dayqrgve9o,0.0,-83
11/07/2018,Fox News,1.0,0.0,repjeffries reacts #midterms 2018 americanewsroom https tco zwqzsbgilk,0.0,-84
11/07/2018,Fox News,1.0,0.0,hotlinejosh think results show cant someone far left find someone c https tco vtja9penrr,0.0,-85
11/07/2018,Fox News,0.71,0.142,trump backs pelosi house speaker dems midterm takeover relishing looming rivalry via ryangaydos https tco hmowyftttl,0.2263,-86
11/07/2018,Fox News,1.0,0.0,kellyannepolls reacts midterms foandfriends https tco vgsjtekonb,0.0,-87
11/07/2018,Fox News,1.0,0.0,stock markets open following midterms americanewsroom https tco bfow88j6my,0.0,-88
11/07/2018,Fox News,0.703,0.297,republicans win missouri senate race kristinfisher reports americanewsroom https tco isphqoecyr https tco alh7svkcdn,0.5859,-89
11/07/2018,Fox News,1.0,0.0,midterm result bestcase scenario investors via fobusiness https tco t7rd51y4o4,0.0,-90
11/07/2018,Fox News,0.743,0.257,marshablackburn nancy pelosi really interested bipartisanship hope would would work wi https tco 3tfrwdmapw,0.7076,-91
11/07/2018,Fox News,0.846,0.0,republican ron desantis narrowly defeated democrat andrew gillum floridas race governor read today https tco es0n93uf39,-0.4767,-92
11/07/2018,Fox News,1.0,0.0,fobusiness 2018 midterm election us enters longest business cycle ever analyst says https tco 0m5fucswbv,0.0,-93
11/07/2018,Fox News,1.0,0.0,fonewsresearch #midterms2018 female firsts100+ women housetn first female senator blackburn 1st muslim women electe,0.0,-94
11/07/2018,Fox News,0.811,0.189,marshablackburn committed message foandfriends https tco isphqowenr https tco j0jkpueiwr,0.2732,-95
11/07/2018,Fox News,1.0,0.0,rare ernest hemingway letter documenting 500pound marlin catch surfaces https tco koenkcifot,0.0,-96
11/07/2018,Fox News,1.0,0.0,oregon votes keep sanctuary status foandfriends https tco wdzeu0qep,0.0,-97
11/07/2018,Fox News,0.781,0.0,fobusiness duncan hines cake mies recalled salmonella fearshttps tco 2gwfewsd8s,-0.4215,-98
11/07/2018,Fox News,0.782,0.218,fobusiness dancrenshawt immigration still enormous issue especially border security thatll important htt,0.5778,-99
12/15/2019,The New York Times,0.582,0.0,police arrested new jersey pawnshop owner criminal weapons charges finding 10 guns 400 rounds https tco uuhtpsutym,-0.8885,100
12/15/2019,The New York Times,0.889,0.0,us secretly epelled 2 chinese diplomats breached military base first apparent ouster suspected https tco hhe6oouz1k,-0.25,99
12/15/2019,The New York Times,0.616,0.384,read nytmags great performers https tco pnwpznvtfs,0.6557,98
12/15/2019,The New York Times,0.781,0.219,best moments riotous ones writes wesley morris leonardo dicaprio https tco c6hhqdmvwm,0.6369,97
12/15/2019,The New York Times,0.906,0.0,vanity kind abject bravura writes ao scott elizabeth moss https tco pnwpznvtfs https tco 3jl2d9wa64,-0.1154,96
12/15/2019,The New York Times,1.0,0.0,nytmag david_marchese spoke robede niro rule acting never make judgment c https tco tpe3fp45wc,0.0,95
12/15/2019,The New York Times,1.0,0.0,playing nicole scarlett johansson might hardest acting assignment year writes wesley morris abo https tco 2kontnkezp,0.0,94
12/15/2019,The New York Times,1.0,0.0,different versions jennifer lopez make much star constellation writes ao sc https tco tuzktmsfvb,0.0,93
12/15/2019,The New York Times,1.0,0.0,performance quiet specific might wonder banderas even acting writes ao scott ant https tco h1yfhg8ir,0.0,92
12/15/2019,The New York Times,1.0,0.0,nytmag david_marchese spoke brad pitt ive gotten older ive become conscious thinking https tco bco5kzu8,0.0,91
12/15/2019,The New York Times,0.878,0.122,moore give something greater character see actually lived writes wesley morris juli https tco b8nvd2evb,0.3612,90
12/15/2019,The New York Times,0.891,0.0,rigor achievement wont stop revealing writes wesley morris lupita nyongo https tco udgi12h4mr,-0.296,89
12/15/2019,The New York Times,1.0,0.0,beginning career ever since adam girls displayed complic https tco fo5fo7cao,0.0,88
12/15/2019,The New York Times,0.837,0.163,week nytmag back annual great performers issue 10 actors whose work movies https tco 3r3abpztkd,0.6249,87
12/15/2019,The New York Times,0.886,0.114,home christmas take holiday break need take rest said greta thunb https tco oyqcjroii,0.4019,86
12/15/2019,The New York Times,0.931,0.069,daiwaka reporting story aws wields power cloud computing world found time amazon lifted,0.1779,85
12/15/2019,The New York Times,0.86,0.0,opinionmaeve higgins writes wonder gov andrew cuomo mta prioritizing wrong solutions https tco fmlofnblyv,-0.4767,84
12/15/2019,The New York Times,0.888,0.112,unnerved owners ring home security cameras reported recent hacks 4 states company owned ama https tco kzbr3ww7w6,0.34,83
12/15/2019,The New York Times,0.912,0.088,word mischievous socially acceptable decidedly masculine perception https tco ydygkv1sr,0.1655,82
12/15/2019,The New York Times,1.0,0.0,reidepstein new democrats say partys presidential debate stage bigsome say smallsome say w,0.0,81
12/15/2019,The New York Times,1.0,0.0,state officials planning close kirby forensic psychiatric center maimumsecurity center new york https tco l0uvprda6,0.0,80
12/15/2019,The New York Times,0.901,0.099,escochrane youve probably heard lot moderate freshmen vote impeachment equally important q,0.296,79
12/15/2019,The New York Times,0.876,0.124,read full repomichael bloomberg using philanthropic giving political endorsements campaig https tco k6fmbyb0k,0.34,78
12/15/2019,The New York Times,1.0,0.0,former republican relatively conservative views business regulation law enforcement michael bloom https tco 5ujo2gg8pc,0.0,77
12/15/2019,The New York Times,0.791,0.209,net worth 50 billion michael bloomberg one richest people world https tco g8ic5let0s,0.6486,76
12/15/2019,The New York Times,1.0,0.0,michael bloomberg traverses us presidential candidate relying vast network city leader https tco wctbgnoey,0.0,75
12/15/2019,The New York Times,0.606,0.0,brutal crime 34yearold livery driver beaten head hidden sedan residential street https tco 2wk3gqc7g4,-0.886,74
12/15/2019,The New York Times,0.885,0.0,democratic national committee chairman tom perez pressure multiple fronts said january demo https tco ao3ifuvzfc,-0.296,73
12/15/2019,The New York Times,0.904,0.096,daiwaka pacontinued reporting amazon previously scottshanenyt eamined juggernaut https tco 1pbkijpece,0.1779,72
12/15/2019,The New York Times,0.762,0.238,amazon says acts best interest customers daiwaka spoke 40 current former https tco tczc1s4q4,0.6059,71
12/15/2019,The New York Times,0.826,0.074,raised questions whether amazon acting anti competitively using size cement le https tco pvol2vfjmg,-0.1531,70
12/15/2019,The New York Times,0.918,0.082,technology giant used cloud computing arm amazon web services underpins much internet https tco ypwsij4qm,0.1779,69
12/15/2019,The New York Times,0.693,0.177,amazon choking wouldbe competitors copying software burying products giving pr https tco 1swivbnbcu,0.0258,68
12/15/2019,The New York Times,1.0,0.0,sundays week 15 action nfl season kick offeplore upshotnyt analysis teams hav https tco pfa3kkwcpv,0.0,67
12/15/2019,The New York Times,0.872,0.128,opinionmolly worthen writes participants faith work movement moving beyond idolatry https tco dmcd0ky7r6,0.4215,66
12/15/2019,The New York Times,0.891,0.0,rigor achievement wont stop revealing writes wesley_morris lupita nyongo f https tco n4amaborc7,-0.296,65
12/15/2019,The New York Times,0.812,0.188,hallmark channel pulled 4 tv ads featuring lesbian couple kissing petition conservative group https tco 8khwyhrbpr,0.5719,64
12/15/2019,The New York Times,0.868,0.132,photo editors reviewed 500 000 images choose 116 represent biggest news events strongest ph https tco 1etgihmgro,0.4404,63
12/15/2019,The New York Times,0.87,0.13,see entire special section encapsulates 2019 pictures chosen new york times photo editors https tco 94sqmbawsb,0.4019,62
12/15/2019,The New York Times,1.0,0.0,day november impeachment hearings underway president trump departed white house passing https tco rdydwcfvu,0.0,61
12/15/2019,The New York Times,0.64,0.0,violence looting quite shocking said tomas munita covered protests hometown santiago bu https tco c8t8vmwam,-0.8399,60
12/15/2019,The New York Times,1.0,0.0,deforestation worlds largest rainforest soared president jair bolsonaro brazil intention https tco aeklnjo9f,0.0,59
12/15/2019,The New York Times,1.0,0.0,sports teams asked carry much meaning shoulders represent many things many peo https tco 7nzqb3tevd,0.0,58
12/15/2019,The New York Times,0.92,0.08,wasnt sure image would published felt moment still important finbarr oreilly cove https tco luyqgfkdw,0.1655,57
12/15/2019,The New York Times,0.85,0.0,notredame remained standing paris flames tore cathedral april threatened complete https tco rqknmeqcus,-0.4588,56
12/15/2019,The New York Times,0.933,0.067,photography want raise awareness changes affecting fragile environment pla https tco epzgj6z1gl,0.0772,55
12/15/2019,The New York Times,1.0,0.0,new zealand students schools across christchurch gathered memorial service 51 people https tco dub1l7p35u,0.0,54
